start_date,temperature_2m_degC,relative_humidity_2m_pct,apparent_temperature_degC,rainfall_mm,cloud_cover_pct,wind_speed_10m_kmh
2015-04-02,26.631999999999998,83.184,31.748,1.4194777210717442,51.18914024928845,6.562641230739032
2015-04-03,27.148000000000003,80.56,32.48,0.395477721071744,50.42914024928845,4.5306412307390325
2015-04-04,27.46,81.78,32.98,0.06747772107174405,42.98914024928845,5.398641230739032
2015-04-05,26.604,84.728,31.811999999999998,0.607477721071744,60.54914024928845,5.962641230739032
2015-04-06,26.936,83.72399999999999,32.26,0.7034777210717441,51.94914024928845,5.490641230739032
2015-04-07,27.124000000000002,83.316,32.216,0.5314777210717441,61.30914024928845,7.910641230739032
2015-04-08,27.52,82.88,32.856,0.051477721071744045,62.94914024928845,8.554641230739032
2015-04-09,27.108,81.63600000000001,31.424,0.187477721071744,63.42914024928845,12.078641230739033
2015-04-10,27.02,81.332,31.72,0.3474777210717441,50.069140249288445,8.330641230739033
2015-04-11,26.884,81.664,31.84,0.423477721071744,60.10914024928845,6.590641230739033
2015-04-12,27.264,81.984,32.492,0.571477721071744,41.46914024928845,7.382641230739032
2015-04-13,27.568,79.484,32.444,0.13947772107174403,40.62914024928845,8.882641230739033
2015-04-14,27.924,75.692,32.344,0.011477721071744038,14.629140249288447,10.650641230739032
2015-04-15,27.544,78.78399999999999,32.16,0.03547772107174404,47.669140249288446,10.114641230739032
2015-04-16,27.66,77.9,32.18,0.04747772107174404,42.389140249288445,10.158641230739033
2015-04-17,27.912,78.944,32.94,0.05947772107174404,33.22914024928845,8.890641230739032
2015-04-18,27.516,81.064,33.328,0.11547772107174405,32.669140249288446,3.890641230739033
2015-04-19,27.108,82.884,32.548,0.731477721071744,43.90914024928845,4.658641230739033
2015-04-20,27.836,80.2,33.476,0.17947772107174406,40.10914024928845,5.414641230739033
2015-04-21,27.788,81.64,33.744,0.43547772107174404,41.94914024928845,4.298641230739032
2015-04-22,26.748,82.04799999999999,31.844,0.20347772107174403,51.14914024928845,5.826641230739032
2015-04-23,26.892,81.244,32.168,0.19547772107174402,61.62914024928845,4.822641230739032
2015-04-24,26.596,82.012,31.38,0.33947772107174407,71.62914024928845,7.0066412307390324
2015-04-25,26.648000000000003,82.88799999999999,31.28,0.27947772107174407,60.14914024928845,8.866641230739033
2015-04-26,26.712,82.24799999999999,31.511999999999997,0.39947772107174406,59.10914024928845,7.666641230739033
2015-04-27,26.548000000000002,83.28399999999999,31.58,0.351477721071744,69.98914024928845,5.510641230739033
2015-04-28,27.348000000000003,80.71600000000001,32.368,0.18347772107174404,59.14914024928845,6.910641230739032
2015-04-29,27.151999999999997,82.444,32.556,0.44347772107174405,50.82914024928845,5.410641230739032
2015-04-30,27.06,81.88,31.951999999999998,0.7794777210717441,68.66914024928845,7.5146412307390325
2015-05-01,27.284000000000002,81.512,32.904,0.6834777210717441,60.50914024928845,3.706641230739032
2015-05-02,26.676,83.176,31.712,0.31947772107174405,56.22914024928845,5.914641230739033
2015-05-03,26.924,78.916,30.956,0.31547772107174404,50.46914024928845,10.306641230739032
2015-05-04,27.988000000000003,77.35600000000001,33.14,0.23547772107174403,36.709140249288446,6.422641230739032
2015-05-05,27.488000000000003,79.92,32.844,0.24747772107174407,32.42914024928845,5.310641230739033
2015-05-06,27.364,81.212,32.788000000000004,0.5434777210717441,64.22914024928845,5.0626412307390325
2015-05-07,27.204,82.804,32.388000000000005,0.37547772107174404,59.709140249288446,7.282641230739032
2015-05-08,26.38,83.988,31.2,0.25547772107174405,76.14914024928845,6.6106412307390325
2015-05-09,27.508000000000003,79.312,32.111999999999995,0.43147772107174404,54.389140249288445,9.250641230739033
2015-05-10,27.304000000000002,83.36,32.312,0.5314777210717441,41.78914024928845,9.350641230739033
2015-05-11,27.76,79.952,32.912,0.20747772107174406,50.14914024928845,7.0306412307390325
2015-05-12,27.3,82.912,32.532,0.31147772107174404,55.14914024928845,7.474641230739032
2015-05-13,27.0,84.464,32.455999999999996,0.45147772107174405,53.54914024928845,6.1106412307390325
2015-05-14,26.888,83.632,32.184,0.415477721071744,56.10914024928845,5.454641230739032
2015-05-15,27.212,81.656,32.544000000000004,0.09547772107174404,59.46914024928845,5.5386412307390325
2015-05-16,27.54,82.084,32.792,0.21147772107174403,52.10914024928845,7.810641230739033
2015-05-17,27.592,81.04,32.912,0.11547772107174405,52.709140249288446,6.650641230739033
2015-05-18,27.616,81.012,32.996,0.37147772107174404,42.86914024928845,6.350641230739033
2015-05-19,27.608,80.828,32.644,0.30347772107174403,49.069140249288445,8.382641230739033
2015-05-20,27.524,80.444,32.368,0.483477721071744,73.02914024928845,8.494641230739033
2015-05-21,27.476,82.45200000000001,32.704,0.44347772107174405,54.26914024928845,7.466641230739032
2015-05-22,27.544,80.944,32.42,0.479477721071744,54.50914024928845,8.850641230739033
2015-05-23,27.164,79.812,31.804000000000002,0.4834777210717441,82.42914024928845,7.950641230739032
2015-05-24,27.788,79.352,33.071999999999996,0.10347772107174404,66.50914024928845,6.166641230739032
2015-05-25,27.228,81.72,32.216,0.32347772107174405,53.50914024928845,8.014641230739032
2015-05-26,27.328000000000003,81.524,32.148,0.419477721071744,52.669140249288446,9.190641230739033
2015-05-27,27.176,82.104,32.092,0.395477721071744,46.42914024928845,8.150641230739032
2015-05-28,27.311999999999998,80.488,32.208,0.24347772107174404,40.42914024928845,7.278641230739032
2015-05-29,27.976,78.128,32.864000000000004,0.05947772107174404,31.54914024928845,8.910641230739033
2015-05-30,28.584,75.444,33.244,0.11147772107174404,26.54914024928845,10.494641230739033
2015-05-31,28.588,74.0,33.488,0.07147772107174404,24.18914024928845,7.630641230739033
2015-06-01,27.752,81.62,33.472,0.14347772107174403,34.78914024928845,5.478641230739032
2015-06-02,27.024,84.212,32.6,0.44747772107174405,50.78914024928845,5.230641230739033
2015-06-03,27.384,80.172,32.332,0.15147772107174404,53.26914024928845,7.330641230739032
2015-06-04,27.384,82.948,32.816,0.25547772107174405,54.78914024928845,6.794641230739033
2015-06-05,26.971999999999998,85.624,32.548,0.4234777210717441,56.30914024928845,6.1266412307390326
2015-06-06,26.908,83.71600000000001,32.2,0.40347772107174407,52.709140249288446,5.794641230739033
2015-06-07,26.864,82.696,31.804000000000002,0.383477721071744,72.82914024928844,7.370641230739032
2015-06-08,26.78,83.17200000000001,31.768,0.21547772107174404,58.86914024928845,7.154641230739032
2015-06-09,27.28,80.704,32.22,0.21947772107174404,71.02914024928845,7.290641230739032
2015-06-10,27.248,80.556,32.296,0.291477721071744,50.10914024928845,6.166641230739033
2015-06-11,26.951999999999998,82.916,31.984,0.5474777210717441,51.78914024928845,7.162641230739032
2015-06-12,26.664,83.39200000000001,31.436,0.5434777210717441,84.62914024928845,8.154641230739033
2015-06-13,27.171999999999997,76.312,31.468000000000004,0.22747772107174405,60.62914024928845,7.478641230739032
2015-06-14,26.151999999999997,83.844,30.2,0.5514777210717441,81.10914024928844,11.046641230739032
2015-06-15,26.864,82.46799999999999,31.392,0.579477721071744,58.54914024928845,9.946641230739033
2015-06-16,26.64,81.396,31.04,0.40747772107174407,70.86914024928845,8.566641230739032
2015-06-17,27.904,74.628,32.176,0.04347772107174404,51.18914024928845,9.234641230739033
2015-06-18,27.596,80.156,32.38,0.14347772107174403,47.349140249288446,9.298641230739031
2015-06-19,28.04,77.42399999999999,32.312,0.015477721071744038,42.709140249288446,11.990641230739032
2015-06-20,28.372,77.388,32.876,0.05947772107174404,42.709140249288446,12.234641230739033
2015-06-21,28.9,74.288,33.208,0.02347772107174404,42.029140249288446,12.818641230739033
2015-06-22,28.756,76.04,33.211999999999996,0.015477721071744038,31.789140249288447,13.362641230739031
2015-06-23,28.596,76.632,32.964,0.019477721071744038,24.86914024928845,13.914641230739033
2015-06-24,28.548000000000002,76.108,32.828,0.03947772107174404,35.46914024928845,13.59864123073903
2015-06-25,28.58,73.27600000000001,32.628,0.03547772107174404,25.50914024928845,12.734641230739033
2015-06-26,28.604,70.432,32.428000000000004,0.027477721071744038,29.70914024928845,11.998641230739032
2015-06-27,28.748,69.76,32.348,0.011477721071744038,12.909140249288448,13.614641230739032
2015-06-28,28.708,73.832,32.88,0.15147772107174404,21.86914024928845,13.074641230739033
2015-06-29,28.772,73.028,33.36,0.027477721071744038,20.789140249288447,10.082641230739032
2015-06-30,28.516,76.78399999999999,33.388000000000005,0.015477721071744038,25.90914024928845,10.202641230739031
2015-07-01,27.108,81.476,31.836,0.09147772107174404,43.669140249288446,9.082641230739032
2015-07-02,28.02,77.18,32.44,0.027477721071744038,51.669140249288446,11.362641230739031
2015-07-03,28.456,72.592,32.264,0.055477721071744035,39.069140249288445,12.926641230739033
2015-07-04,27.128,77.548,31.084,0.15147772107174404,68.90914024928844,10.778641230739034
2015-07-05,28.375999999999998,71.616,32.144,0.011477721071744038,39.709140249288446,12.458641230739033
2015-07-06,28.448,74.78399999999999,32.428000000000004,0.04747772107174404,35.22914024928845,13.790641230739032
2015-07-07,28.016,76.372,32.135999999999996,0.38347772107174405,50.349140249288446,12.066641230739032
2015-07-08,27.768,79.176,32.34,0.615477721071744,63.54914024928845,10.178641230739032
2015-07-09,27.488000000000003,81.92399999999999,32.68,0.23947772107174406,45.78914024928845,8.158641230739033
2015-07-10,27.156,82.884,31.76,0.24347772107174404,43.98914024928845,11.334641230739033
2015-07-11,27.74,79.408,32.056,0.13147772107174405,48.46914024928845,12.346641230739033
2015-07-12,27.596,81.35600000000001,32.192,0.09947772107174405,34.669140249288446,12.126641230739033
2015-07-13,27.66,80.044,31.96,0.21947772107174401,44.18914024928845,13.19064123073903
2015-07-14,27.58,79.628,31.768,0.22347772107174405,66.66914024928845,13.526641230739033
2015-07-15,28.092,75.892,32.284,0.02347772107174404,44.029140249288446,11.510641230739031
2015-07-16,27.748,80.548,32.356,0.23947772107174406,53.30914024928845,11.298641230739033
2015-07-17,27.5,80.888,32.284,0.20347772107174403,51.42914024928845,9.854641230739032
2015-07-18,27.56,79.99600000000001,31.712,0.07147772107174405,48.90914024928845,13.554641230739032
2015-07-19,27.148000000000003,82.884,31.92,0.13947772107174405,59.50914024928845,10.170641230739033
2015-07-20,27.98,77.77600000000001,32.275999999999996,0.011477721071744038,49.22914024928845,11.994641230739033
2015-07-21,27.8,79.188,32.424,0.08347772107174403,39.069140249288445,11.266641230739033
2015-07-22,28.164,75.884,32.476,0.05547772107174405,40.30914024928845,11.410641230739031
2015-07-23,27.872,76.012,32.44,0.17947772107174406,37.54914024928845,9.014641230739032
2015-07-24,27.548000000000002,79.288,32.348,0.15147772107174404,24.629140249288447,8.502641230739032
2015-07-25,27.364,80.432,32.288000000000004,0.04747772107174404,30.429140249288448,8.586641230739033
2015-07-26,27.191999999999997,81.02,31.76,0.359477721071744,59.82914024928845,10.562641230739032
2015-07-27,28.024,71.8,32.156,0.011477721071744038,56.26914024928845,9.062641230739032
2015-07-28,27.695999999999998,76.232,32.14,0.08747772107174404,41.349140249288446,9.646641230739032
2015-07-29,27.296,79.732,31.576,0.26747772107174406,34.749140249288445,11.646641230739032
2015-07-30,27.276,78.868,31.875999999999998,0.19547772107174402,28.989140249288447,8.938641230739032
2015-07-31,26.764,80.956,31.588,0.395477721071744,54.94914024928845,7.206641230739033
2015-08-01,26.26,82.11200000000001,30.688000000000002,0.667477721071744,76.38914024928845,7.510641230739033
2015-08-02,27.26,77.14,31.532000000000004,0.16747772107174405,38.42914024928845,9.066641230739032
2015-08-03,26.0,82.708,30.191999999999997,0.599477721071744,77.34914024928845,8.786641230739031
2015-08-04,26.368000000000002,81.27199999999999,30.844,0.44747772107174405,66.30914024928845,7.622641230739032
2015-08-05,26.816,79.6,31.112,0.05947772107174404,50.62914024928845,9.722641230739033
2015-08-06,26.284000000000002,82.024,30.855999999999998,0.31547772107174404,63.30914024928845,6.914641230739033
2015-08-07,26.676,81.608,30.951999999999998,0.14747772107174403,54.709140249288446,10.874641230739032
2015-08-08,27.048000000000002,80.148,31.436,0.22347772107174405,61.90914024928845,9.702641230739031
2015-08-09,26.568,83.60799999999999,31.4,0.32347772107174405,67.62914024928845,7.5946412307390325
2015-08-10,27.471999999999998,79.664,31.868000000000002,0.07147772107174405,55.10914024928845,12.102641230739032
2015-08-11,27.444000000000003,80.72399999999999,32.111999999999995,0.275477721071744,59.749140249288445,10.666641230739033
2015-08-12,26.44,83.36,31.284000000000002,0.5194777210717441,75.46914024928844,7.134641230739033
2015-08-13,27.136,81.624,31.948,0.13547772107174405,49.069140249288445,8.246641230739034
2015-08-14,27.18,79.736,32.012,0.279477721071744,36.10914024928845,7.518641230739032
2015-08-15,27.58,78.672,32.228,0.11547772107174403,38.82914024928845,9.966641230739032
2015-08-16,26.691999999999997,83.35600000000001,31.296,0.32347772107174405,56.82914024928845,10.270641230739031
2015-08-17,26.9,80.32,31.331999999999997,0.27147772107174406,49.349140249288446,9.750641230739033
2015-08-18,27.752,72.904,31.695999999999998,0.03547772107174404,35.26914024928845,9.990641230739033
2015-08-19,27.811999999999998,73.768,31.9,0.02347772107174404,32.82914024928845,10.358641230739034
2015-08-20,27.704,77.5,32.208,0.07947772107174404,43.46914024928845,10.270641230739031
2015-08-21,26.576,82.844,31.316,0.12347772107174404,42.54914024928845,8.838641230739032
2015-08-22,26.631999999999998,82.60799999999999,31.16,0.12347772107174404,63.30914024928845,9.742641230739032
2015-08-23,27.472,75.72399999999999,31.316,0.08347772107174403,45.669140249288446,12.514641230739032
2015-08-24,27.531999999999996,75.156,31.224,0.12747772107174404,51.54914024928845,12.282641230739031
2015-08-25,27.736,76.32,32.02,0.19147772107174404,47.709140249288446,10.722641230739033
2015-08-26,27.38,79.42,31.791999999999998,0.3474777210717441,61.22914024928845,10.074641230739033
2015-08-27,27.736,76.54,32.135999999999996,0.011477721071744038,49.709140249288446,9.554641230739032
2015-08-28,27.768,78.124,32.34,0.12747772107174404,53.18914024928845,9.722641230739033
2015-08-29,27.831999999999997,78.764,32.224000000000004,0.06747772107174405,55.029140249288446,12.306641230739032
2015-08-30,28.08,75.36399999999999,32.344,0.011477721071744038,28.149140249288447,11.774641230739032
2015-08-31,28.116,72.532,31.416,0.027477721071744038,53.30914024928845,14.674641230739033
2015-09-01,28.072,71.328,31.744,0.011477721071744038,25.18914024928845,12.246641230739034
2015-09-02,27.928,74.124,31.736,0.015477721071744038,35.18914024928845,12.726641230739032
2015-09-03,27.928,76.444,32.0,0.011477721071744038,19.90914024928845,13.714641230739032
2015-09-04,27.208000000000002,79.82,31.612,0.40347772107174407,55.709140249288446,10.014641230739032
2015-09-05,26.988000000000003,82.37200000000001,31.868000000000002,0.15547772107174404,34.749140249288445,8.702641230739031
2015-09-06,27.284000000000002,79.684,32.172,0.09547772107174403,28.86914024928845,7.830641230739032
2015-09-07,27.188000000000002,78.036,31.588,0.011477721071744038,41.30914024928845,9.474641230739032
2015-09-08,27.464000000000002,77.916,31.791999999999998,0.15547772107174404,34.42914024928845,10.454641230739032
2015-09-09,26.791999999999998,80.27600000000001,31.316,0.07547772107174405,52.98914024928845,8.218641230739031
2015-09-10,26.86,79.72399999999999,31.16,0.015477721071744038,36.26914024928845,9.574641230739033
2015-09-11,27.372,75.192,31.291999999999998,0.011477721071744038,24.06914024928845,11.154641230739033
2015-09-12,27.608,76.944,31.671999999999997,0.011477721071744038,32.26914024928845,12.282641230739031
2015-09-13,27.8,77.316,32.38,0.027477721071744038,52.069140249288445,10.282641230739031
2015-09-14,27.388,80.024,31.936,0.21947772107174404,51.50914024928845,10.038641230739032
2015-09-15,26.451999999999998,82.728,30.916,1.227477721071744,59.749140249288445,8.922641230739032
2015-09-16,27.272,79.852,31.66,0.31547772107174404,45.42914024928845,11.178641230739034
2015-09-17,27.936,76.892,32.251999999999995,0.011477721071744038,44.349140249288446,11.502641230739032
2015-09-18,27.828000000000003,78.324,32.211999999999996,0.03547772107174404,53.50914024928845,11.442641230739031
2015-09-19,27.528000000000002,81.376,32.328,0.23547772107174406,35.069140249288445,10.070641230739033
2015-09-20,27.372,82.37200000000001,32.868,0.07947772107174404,49.14914024928845,6.714641230739033
2015-09-21,27.088,82.85600000000001,32.524,0.355477721071744,43.069140249288445,5.654641230739032
2015-09-22,27.291999999999998,80.564,32.08,0.17147772107174405,33.029140249288446,9.054641230739032
2015-09-23,27.496,79.28399999999999,32.2,0.05947772107174403,44.50914024928845,10.014641230739032
2015-09-24,27.384,81.71600000000001,32.508,0.015477721071744038,38.82914024928845,8.550641230739032
2015-09-25,27.228,78.928,31.932,0.015477721071744038,49.98914024928845,8.634641230739032
2015-09-26,27.328000000000003,77.152,31.855999999999998,0.011477721071744038,35.90914024928845,9.546641230739032
2015-09-27,27.496,78.304,32.216,0.12347772107174404,48.349140249288446,8.894641230739033
2015-09-28,26.535999999999998,83.89200000000001,31.656,0.37547772107174404,57.82914024928845,6.506641230739032
2015-09-29,27.156,81.388,32.12,0.08747772107174404,59.22914024928845,8.270641230739033
2015-09-30,27.36,81.876,32.611999999999995,0.08347772107174403,52.069140249288445,7.5386412307390325
2015-10-01,27.052,82.68799999999999,32.088,0.39147772107174406,62.30914024928845,7.914641230739033
2015-10-02,26.628,82.36399999999999,31.588,0.15547772107174404,61.22914024928845,6.878641230739032
2015-10-03,27.372,80.308,32.211999999999996,0.011477721071744038,31.70914024928845,9.542641230739031
2015-10-04,27.784000000000002,76.632,32.188,0.03147772107174404,37.90914024928845,10.974641230739032
2015-10-05,26.896,82.96,31.976,0.21147772107174403,60.94914024928845,7.338641230739032
2015-10-06,26.916,82.124,31.86,0.27947772107174407,49.54914024928845,7.398641230739032
2015-10-07,26.94,80.72,31.944000000000003,0.6434777210717441,61.26914024928845,5.742641230739032
2015-10-08,27.296,81.064,32.86,0.10747772107174404,31.309140249288447,4.674641230739033
2015-10-09,27.552,78.708,32.68,0.02347772107174404,13.149140249288449,6.742641230739032
2015-10-10,27.631999999999998,76.892,32.4,0.02347772107174404,19.469140249288447,8.342641230739032
2015-10-11,27.976,75.188,32.888000000000005,0.011477721071744038,10.789140249288447,7.978641230739032
2015-10-12,27.736,77.336,32.64,0.08347772107174403,48.46914024928845,7.290641230739032
2015-10-13,27.724,78.916,32.78,0.06347772107174404,29.989140249288447,7.706641230739033
2015-10-14,27.82,78.14,32.844,0.22347772107174405,30.06914024928845,7.206641230739033
2015-10-15,28.392,73.56,33.26,0.011477721071744038,48.389140249288445,7.0546412307390325
2015-10-16,28.031999999999996,73.668,32.884,0.011477721071744038,41.86914024928845,6.426641230739033
2015-10-17,27.94,75.452,32.672,0.011477721071744038,37.86914024928845,8.242641230739032
2015-10-18,27.788,79.92,32.964,0.07547772107174404,49.22914024928845,8.506641230739032
2015-10-19,27.951999999999998,77.036,32.68,0.011477721071744038,42.749140249288445,10.126641230739033
2015-10-20,27.708000000000002,74.416,31.811999999999998,0.011477721071744038,44.069140249288445,11.334641230739033
2015-10-21,27.951999999999998,72.86399999999999,32.092,0.011477721071744038,37.349140249288446,10.642641230739033
2015-10-22,27.988000000000003,74.908,32.592,0.011477721071744038,38.50914024928845,9.666641230739032
2015-10-23,28.14,76.836,32.796,0.03547772107174404,43.389140249288445,10.806641230739032
